"","logFC","logCPM","LR","PValue","FDR"
"Bra024318",1.04754275091187,3.4072296421636,21.2647565555825,4.00018934981038e-06,0.000582670005050562
"Bra039735",1.10592279022913,4.80833985123715,21.2511926040383,4.02859637403845e-06,0.000583272802732771
"Bra000937",1.1980957237405,3.6540623372025,21.2155413275826,4.10423001263501e-06,0.000590665054632754
"Bra019320",1.74103602648481,3.32213805628279,21.2020209345733,4.13328456109352e-06,0.000591305721079295
"Bra029869",1.5649601528109,2.0820428546657,21.1901159618693,4.15903850447208e-06,0.000591469416665575
"Bra019193",-0.840088941741821,5.30307676997918,21.1605119665976,4.22378090898772e-06,0.000597143237450652
"Bra008357",1.10848952790576,3.99787417248486,21.1443219158672,4.25961452238322e-06,0.000598687575619639
"Bra025668",1.13165061832296,6.45655608254282,21.1123671432635,4.33123816910606e-06,0.000601104518225027
"Bra009285",-2.35134526997272,2.86988245515531,21.1045472201417,4.34894909926041e-06,0.000601104518225027
"Bra019121",0.912981290040154,4.66957512041107,21.0994597024614,4.360510553143e-06,0.000601104518225027
"Bra023414",-1.03987027689512,4.23955009444428,21.0889000185058,4.38460612637185e-06,0.000601104518225027
"Bra000777",-3.16136800989635,1.31808769832622,21.0813727056846,4.40186382656257e-06,0.000601104518225027
"Bra036160",0.790129242897522,5.53446218164665,21.0574430344685,4.45718096407733e-06,0.000605219702206975
"Bra036192",1.86762510620575,1.76976722720239,21.0099299117792,4.56909130284901e-06,0.000616930002093669
"Bra038611",1.39560598650512,5.02961785555001,20.9683979667632,4.66922132840545e-06,0.000626322464413964
"Bra011033",0.972621575875623,6.09110272210742,20.9595756267401,4.69077322104159e-06,0.000626322464413964
"Bra000111",-1.42885991920862,7.3417350668298,20.8979210489138,4.84420056460484e-06,0.000643234897070236
"Bra040573",1.03999157974434,8.057779807909,20.8569302211635,4.94898367558695e-06,0.000653215153680702
"Bra036869_Bra036870",1.14801130286101,3.50953356561448,20.8473807702354,4.9737194442693e-06,0.000653215153680702
"Bra038480",-1.69982802441136,3.83065679845252,20.7970126553297,5.10625505457341e-06,0.000666976815117486
"Bra018084",-1.36036087548262,3.48911984418476,20.7361447857097,5.27115818844704e-06,0.000679666791927447
"Bra026860",1.84615518887063,3.14732692759109,20.7346302657217,5.2753287719129e-06,0.000679666791927447
"Bra011425",2.32696821911,1.9990796886937,20.7299472877352,5.28824540610937e-06,0.000679666791927447
"Bra024717",2.16225145463757,2.77238083587985,20.676738789578,5.43725394043947e-06,0.000695100857470862
"Bra007240",0.837221462156552,6.04670374508046,20.6480247362976,5.51940994359031e-06,0.000701870362879627
"Bra024216",1.08720596242383,4.58509267762956,20.6174372555228,5.60829719576115e-06,0.000709420077910123
"Bra032824",1.98640821538205,1.98683467342029,20.6023517318281,5.65266337035674e-06,0.000711288541587193
"Bra010857",-1.80454896176386,1.45083654658225,20.5854834693804,5.70268985243765e-06,0.000713846082882742
"Bra003560",0.81045366483934,5.53494597572061,20.5473559342306,5.81740886941762e-06,0.000724433185324264
"Bra006337",-0.986872880124425,4.2998498402355,20.4978153711656,5.96993504393776e-06,0.000739594942505155
"Bra011965",1.32772618524585,4.96275818135781,20.3704233956223,6.38084120889625e-06,0.000786446859562115
"Bra037992",0.831443702924057,6.26071031140606,20.2587107123991,6.76447689661389e-06,0.000829476723128665
"Bra015274",-1.87988529555474,6.06214771091569,20.2216233081624,6.89689272998301e-06,0.000841420913057928
"Bra024920",0.723175596979309,5.59275189957899,20.1440810808783,7.18221554187301e-06,0.000871804890572606
"Bra038486",1.48372545899038,3.76273488216042,20.1083852721914,7.31751511173831e-06,0.000881094549080993
"Bra005221",1.59498757389348,7.61539857062268,20.1045854834916,7.33206748007817e-06,0.000881094549080993
"Bra024118",1.63660438348781,2.73377489803047,20.0894509056389,7.39031851684358e-06,0.000883676195193128
"Bra001891",1.4531174345404,7.8313141717135,20.0586041394917,7.51048615445867e-06,0.000893599129882474
"Bra008540",0.974135576871468,6.72148936739456,20.0073607197242,7.71446336910153e-06,0.000913346860162494
"Bra000222",-1.84883096321367,1.72984851818369,19.9432089504103,7.97768092174616e-06,0.000937059559863016
"Bra000301",-0.923795829821784,4.47729613599337,19.9375919320837,8.00115271049319e-06,0.000937059559863016
"Bra010895",2.54132938067601,1.3653069525845,19.9233677718121,8.06090164001872e-06,0.000937059559863016
"Bra000261",1.47773139982213,2.8927221615584,19.919130966697,8.0787848724323e-06,0.000937059559863016
"Bra014247",1.81218912494234,2.64684524756266,19.9118302558833,8.10969411881115e-06,0.000937059559863016
"Bra039968",-1.2913862919048,3.29135891147905,19.865539127778,8.30846031859661e-06,0.0009550265854074
"Bra017035",1.42765165048454,4.32704389886879,19.8572280764597,8.34466101920421e-06,0.0009550265854074
"Bra023710",-1.61057537355479,2.08548032909259,19.7895691733296,8.64531890574598e-06,0.000984203985814348
"Bra020157",1.0122284014915,3.49103982676485,19.7725180033258,8.72279042455655e-06,0.000984203985814348
"Bra012198",2.88967095228215,6.8731221019879,19.7653766679321,8.75544361409362e-06,0.000984203985814348
"Bra034157",0.843281836604937,4.49392038822399,19.7636397541455,8.76340405110554e-06,0.000984203985814348
"Bra101750",1.28176065970342,2.89622072534244,19.7305871624153,8.91627960757037e-06,0.000996715646922541
"Bra013667",1.60489720661788,2.09613681045307,19.7136053844004,8.99586243110354e-06,0.000998612823355263
"Bra021114",2.84322898529074,1.81566663821889,19.7092578207745,9.01635111375934e-06,0.000998612823355263
"Bra035230",0.739297114223034,5.95139876721518,19.6207053153536,9.44401936727066e-06,0.00104118147464671
"Bra004991",1.45848126076804,4.37443177468974,19.565789952471,9.71940811215828e-06,0.00106664956423567
"Bra002423",1.16308761403107,5.68999239342516,19.4285862098617,1.04432171488782e-05,0.0011373921336618
"Bra008951",1.50841953483445,2.6375478534351,19.4257623369848,1.04586694490828e-05,0.0011373921336618
"Bra013120",1.38160409436813,7.1164725701813,19.4069742123406,1.05620646715811e-05,0.00114346244286838
"Bra010890",1.11667095717383,4.18195048859343,19.3901621903882,1.0655454813108e-05,0.00114840000438672
"Bra030430",1.86115427020867,1.49422235629504,19.3778930024246,1.0724132636343e-05,0.00115064198116905
"Bra015641",1.30139557033688,4.05615229663181,19.3674519712245,1.07829271576556e-05,0.00115180831692042
"Bra003007",2.85103212375956,8.44594674515784,19.337188960243,1.09551763868449e-05,0.00116502968708597
"Bra015436",1.13143158249652,6.63869149784689,19.3164520475874,1.1074798197313e-05,0.00117092438465014
"Bra020854",0.87949388072483,3.54772602694393,19.3107284729091,1.11080452567293e-05,0.00117092438465014
"Bra011994",1.12668876033873,3.21834242313919,19.2719906932411,1.13357150492946e-05,0.00118970556984605
"Bra003320",-3.24813556793806,1.82569323302387,19.2323081333233,1.15737972502643e-05,0.00120901335201207
"Bra024901",1.23368391554606,3.37355602207679,19.2246544161205,1.16202914335853e-05,0.00120901335201207
"Bra012948",1.87128323965356,1.97095548192915,19.1681451589741,1.19694241839652e-05,0.0012365003856096
"Bra004712",-1.91280412626684,3.45824214706508,19.1652844979667,1.19873757945842e-05,0.0012365003856096
"Bra024559",-0.892427732686413,5.01805115907319,19.1500897079096,1.20831824096656e-05,0.00124105643604232
"Bra034739",-1.93357568496433,6.37754178058804,19.0986566295977,1.24132230549439e-05,0.00126765214062481
"Bra011096",-1.11787739014555,4.67979701673512,19.0933767195676,1.24476119325728e-05,0.00126765214062481
"Bra027521",-2.06817241774158,4.48294087141831,19.0352869527656,1.28323355419711e-05,0.00130131794268242
"Bra006985",1.57564080803601,7.12945338321224,18.9950983058414,1.31054688130429e-05,0.00132343209013728
"Bra033532",-2.15420659690045,1.90805292003517,18.9799330986705,1.32100464566232e-05,0.00132841111522378
"Bra018555",-1.61255240465277,1.56127429132093,18.9407763408465,1.34839594113992e-05,0.00134567693094466
"Bra039217",0.947074672167171,5.97283234526161,18.9335496423597,1.35351323209856e-05,0.00134567693094466
"Bra023711",-1.60091676936757,5.22966477958548,18.9314954761132,1.35497136260551e-05,0.00134567693094466
"Bra025497",1.04934443225151,3.9227566457522,18.9145161332845,1.36708456109588e-05,0.00135211976713492
"Bra013647",1.3102258262164,3.57874144557836,18.8760288167483,1.39494592031943e-05,0.00136256055173543
"Bra038899",1.62181321584637,3.75620260106423,18.8741537780959,1.39631775500662e-05,0.00136256055173543
"Bra004491",2.83255181362709,2.25138321689511,18.8729307216965,1.3972133099228e-05,0.00136256055173543
"Bra015499",0.996435069107288,5.44616410413754,18.8637352329224,1.40396499376151e-05,0.00136256055173543
"Bra004982",1.57481237444534,4.03590476969902,18.8609894206571,1.4059874212798e-05,0.00136256055173543
"Bra012910",1.22465340657459,4.14338673959607,18.8379435631334,1.42307759364691e-05,0.00136977740747858
"Bra029650",-0.941743833260846,5.31063001402949,18.8355922457197,1.42483295277376e-05,0.00136977740747858
"Bra023506",-0.798398009219608,6.08690347333356,18.82523010847,1.43259467708364e-05,0.00137175220992144
"Bra017117",2.44551328411716,3.08814972205195,18.7841007804484,1.46382354116097e-05,0.0013960926582644
"Bra007096",-2.09276007897331,1.54524858810148,18.7714469160807,1.47356828021684e-05,0.00139983162240045
"Bra009840",-1.78919129416783,4.37176766492128,18.7563298975232,1.48529534561479e-05,0.00140541686364197
"Bra019741",-2.28939686450124,7.82597164408631,18.6720548388513,1.5524110548262e-05,0.00146316263888991
"Bra002753",1.11775976285997,3.06555981789001,18.6468611551488,1.57306036787752e-05,0.00147683331568627
"Bra003999",1.32914910144396,4.59186870929773,18.6241539217585,1.59190801900498e-05,0.00148871273652785
"Bra011671",2.77386937458527,8.52742073827589,18.5953423742606,1.61614927565204e-05,0.00150552448414811
"Bra027319",1.79096848187472,4.01654332196654,18.5515197430646,1.6537332615161e-05,0.00153458784584085
"Bra036198",-0.89407637425369,5.53505537459131,18.5379974854204,1.66550678450975e-05,0.00153956884841951
"Bra012524",1.48799151406423,3.44350688527687,18.5287584848633,1.67359935151037e-05,0.00154112210016093
"Bra000875",2.3466913427994,4.55195877318461,18.4976990038562,1.70109547740766e-05,0.00155715294262631
"Bra024807",-1.06661338901616,7.09361719614888,18.4944854279419,1.70396614758558e-05,0.00155715294262631
"Bra014550",2.86545584259584,5.67741805719269,18.4515125237193,1.74282452307113e-05,0.00158663047679892
"Bra003592",0.7984999868854,4.9788089769217,18.4277846424937,1.76466070667434e-05,0.00160044737449854
"Bra003978",1.83187894651524,1.91071243933547,18.3659769134846,1.82283996312449e-05,0.00164699758171932
"Bra021430",-1.15283745752681,5.25722418569552,18.35105523844,1.8371720314135e-05,0.00165373006003716
